0,1
68.227905,37.973633
0.48067912,-28.648962
37.177753,17.082567
-10.283107,68.97166
-8.855058,3.884121
-9.531748,12.331326
45.882572,25.922754
41.0886,23.020407
-13.866177,7.9966893
-15.965427,11.716031
-6.9641705,6.742608
6.1174607,9.602465
0.5699981,11.095083
-7.1862793,5.841848
-5.87106,4.575204
32.163544,13.477097
47.61983,9.8122015
34.069016,15.868012
34.948437,14.834495
-18.197115,15.443799
-6.455687,3.37137
-1.3324008,11.902009
3.6910865,20.947685
-46.74452,-46.933826
2.571977,19.397963
-13.380751,-37.60833
-27.781534,-25.571188
20.891422,17.829815
-12.16569,7.749332
35.67804,18.505302
3.0342593,20.72155
-12.436806,-4.265687
-1.368714,18.327538
-7.676491,6.102301
-20.649637,37.77267
-7.103216,4.6291575
30.890842,15.277074
-27.278896,-21.890745
-4.5143266,24.625402
35.237003,18.60749
28.67432,14.778427
27.142103,13.449022
34.838142,13.867163
35.615986,15.0049305
9.58928,-6.1415377
39.850872,22.953465
0.64134175,1.1096698
27.397348,14.114132
36.235657,17.11457
40.628315,21.54686
-15.150369,37.0347
30.176615,14.750598
-27.037472,-21.050526
56.514828,18.591507
33.783047,15.674394
37.50034,18.439241
37.022354,17.828924
25.280855,16.987617
27.6204,14.503878
35.669743,18.436779
3.4343483,5.1951647
34.917023,15.030897
22.528233,5.25688
36.52412,15.308963
-30.252327,54.509785
-12.017684,2.6450658
36.694473,17.324589
47.1857,23.450321
33.824245,15.373928
34.547127,18.366787
-42.34173,-45.95841
37.638058,15.198587
36.51273,15.0702505
33.123302,15.0567
37.59325,18.675627
-42.277218,-46.28027
38.32729,15.218046
-41.408092,-46.18917
38.031044,19.12583
-13.383704,-37.84049
28.582794,14.704405
27.370144,14.125459
34.076603,15.738132
40.648186,23.16697
40.30036,24.42361
2.488668,-17.561958
-0.52026606,2.7442448
-5.438249,7.582179
-0.5291401,2.4545166
6.843386,-22.74995
-74.70837,22.990908
-35.004818,23.26709
29.422377,6.6680436
22.380426,5.0326347
1.3714923,2.0460818
16.50699,-30.968515
4.359358,6.614884
39.4384,23.691168
42.869816,27.184175
44.463642,64.29916
-68.23666,22.614532
-58.62154,20.927147
5.9908338,-22.508211
8.265521,-31.28819
44.269848,3.033498
-40.29966,12.438031
-22.523746,-11.880829
-19.771482,-12.043304
-16.953348,6.004829
7.6820292,5.994421
1.6878614,2.9941115
11.556586,7.0276027
18.759584,-0.050211217
31.079699,15.638184
7.927028,6.083277
14.213326,6.5065694
24.10082,17.609627
26.349554,17.69338
-3.13386,3.1146758
25.897352,16.944258
39.190186,22.871767
38.935646,23.496977
-15.539619,9.299028
9.39114,-15.092233
34.63282,14.620733
32.27388,12.893537
8.934215,-27.29362
43.64959,31.604527
-19.819813,-12.946172
43.790092,31.472006
15.461977,-22.911766
7.0478044,-22.262177
-39.072815,33.972176
6.491411,-22.14611
-58.574265,24.981577
-73.63161,-19.820377
15.165186,-31.709194
-71.33531,14.364417
8.083199,-31.305058
7.3933825,-31.209095
39.321712,20.965515
27.230642,14.145904
-14.371278,4.56034
41.16554,25.126354
42.591133,25.25171
-4.1633167,18.036713
-0.78941494,5.6823974
-31.52656,6.562067
28.247227,14.47588
36.59449,14.797929
1.5054066,1.2867534
26.50136,17.490839
40.426792,21.844553
-0.10177704,6.3638124
33.462856,13.804264
-1.881503,13.837564
9.968577,-24.408133
-36.06466,31.978043
8.731561,-25.120558
41.417934,24.270472
-12.307017,10.625044
13.435569,-17.646845
-33.883663,23.304544
-32.14851,1.596008
40.960705,23.654068
-12.222841,10.503069
63.3222,37.373894
43.159855,25.464874
-38.443295,11.722944
18.089853,4.7801504
-53.29277,42.72709
-8.429526,17.911167
-64.39985,-25.371965
-7.87303,2.9128242
-2.1563737,14.670305
-34.59999,15.720485
-34.977276,15.901027
38.461777,22.172121
-33.818775,4.444206
-33.825363,4.4667635
-9.205265,28.721405
38.974888,15.430518
-35.50836,18.30507
-34.683556,19.70733
-43.57102,24.53221
-7.9798913,16.890509
-35.444317,18.411993
41.54045,24.825972
1.6579329,1.355966
10.0931,-24.485785
32.163895,12.91355
10.078598,-24.398144
-13.4215765,26.87111
-9.840047,3.972459
42.65413,26.101545
-35.99538,32.09684
-15.116993,9.363532
36.18037,13.589673
50.07048,36.707355
-36.376007,34.301544
-63.040295,28.248451
-56.784817,24.335945
-38.27674,5.478987
44.9346,32.830875
-58.000748,25.689478
8.817779,-16.11548
-24.48806,25.157423
-14.155853,19.337936
49.74443,37.066322
-37.390163,4.0478187
-41.77249,-12.831071
-60.595253,-21.382545
7.4376698,-31.168425
-51.362446,31.715954
44.883068,26.268684
16.42222,-31.887827
12.12085,-24.242762
-4.412277,2.5734558
-20.547709,15.750824
14.137626,-16.439169
0.79140717,6.1989827
7.612297,35.744877
0.7819529,6.928
16.707043,1.1551638
-7.2986016,14.726245
44.521255,38.262062
-0.2728691,2.4090383
-21.634096,24.522802
41.045223,24.264896
-9.944214,5.647256
-8.087679,17.054989
0.3146837,18.852058
-14.001057,19.553696
19.495129,3.910268
26.859272,8.548435
-0.12010736,2.9118876
-13.309556,6.1007433
-7.6503873,29.28384
45.55207,17.321487
-8.710721,2.911368
-14.726841,4.7411337
-14.314369,4.608051
-4.910132,-2.765537
22.567995,5.2186847
-13.566324,6.915279
-7.8723955,3.0805647
-8.127216,8.479123
12.646186,-5.1756196
12.937991,7.703103
-11.387302,6.2466264
-8.233283,8.009945
-6.4988446,5.345173
-7.793305,12.58203
-1.4044601,1.1071961
-11.229607,6.474564
-8.693136,10.214844
2.4441662,6.945642
-10.148684,5.72544
-9.575931,4.637741
6.3365507,9.6703615
-9.730109,4.1512165
-6.8576775,5.511423
-8.332393,4.2563086
-29.089039,23.30454
-6.2244177,2.801725
6.56742,-14.861526
29.41809,6.6371164
-22.231043,24.012112
-38.03562,-35.905827
-8.277107,22.928865
-43.247982,-31.598799
14.355152,-15.5950575
-27.519558,20.494827
-45.80958,-32.908157
-46.0443,-32.385292
7.860585,-38.86523
-31.92317,-32.17725
0.5304245,18.31717
1.3399858,2.7034774
-24.8131,25.968294
-7.971566,6.9621215
43.327034,16.124535
-14.786013,5.784331
37.2466,14.260396
-18.907185,16.02162
-6.8743744,30.034515
-75.36779,23.003141
3.923073,7.5432005
-8.959833,19.990118
-1.0882558,12.486908
-7.427098,22.03538
-7.2869606,23.950935
-4.4569335,17.826326
44.289265,17.254936
-13.600233,6.780984
43.799942,16.43759
-1.7865552,13.742277
-16.818415,10.805876
-9.629302,10.227988
10.1989155,-6.909108
-21.521896,24.27992
-9.760597,12.4966
-2.8492737,-0.25349507
-16.097776,11.482479
0.29790622,6.484423
-11.443669,6.5316877
-29.71982,24.36887
3.6982305,12.0685
-9.56465,6.2078905
-11.23378,6.4624596
14.1141405,-14.295705
13.520776,7.4902573
1.4682074,5.116174
-4.3196583,6.2144995
-16.512697,-37.680527
-29.515717,41.546177
-24.780413,25.52867
-12.334097,14.287083
-13.279081,5.9994
-19.871597,16.891384
-2.1682153,23.042223
-32.73441,57.256382
-6.4277487,29.756966
-30.812065,59.797512
-4.271858,2.7011073
-18.6716,15.74061
16.937208,-18.256786
-32.11109,57.390728
10.172122,-6.9236326
-19.595156,12.91607
-18.919737,9.451287
-20.426973,15.794343
-9.226894,-0.30289716
-7.5000696,69.38135
-7.546382,69.38936
-21.267872,15.295991
11.465778,-8.56314
29.322643,8.383186
12.190124,-14.507188
12.177984,-14.531434
-16.75267,11.634817
-7.4144764,27.622042
20.016863,3.3991685
45.67935,17.375486
1.0365065,1.7773364
-42.9313,-31.327927
0.7366531,12.522938
-14.573685,8.369097
-14.673603,8.383462
8.695594,-3.4755611
-7.4953914,5.3006763
1.4339513,2.8212066
9.884937,-6.633805
-2.64886,-0.7337098
-4.267653,5.129021
18.64284,-1.3050579
45.524002,26.57645
-2.6803985,0.16754588
-21.84326,-9.34398
-16.732267,41.475677
-2.6031363,0.31818423
33.48372,9.969503
1.2315116,0.99197745
-44.705917,-4.6581836
1.4760164,3.0360925
3.8854558,21.282238
-39.308907,52.881668
-6.0199366,4.0890164
-39.571262,-28.989206
-18.95954,17.592566
-19.40036,17.92493
16.57857,-19.193102
-17.415121,12.357048
26.942804,12.224857
0.7625764,12.33882
-12.174302,6.850112
39.809967,15.772099
2.0256207,18.417706
-14.883423,8.367727
-19.544147,12.7421465
-2.5039103,29.98033
-23.212696,15.777769
13.562767,-2.9979124
-13.106201,-40.343357
27.239782,8.639933
11.162368,-7.1519938
1.9561698,50.06045
1.5348446,18.16807
15.136812,-18.815155
-12.217166,-4.079188
-4.5877447,-3.8997467
-4.687524,-3.756262
11.844253,-6.113672
12.36073,-11.485098
-4.727334,4.6999474
30.251423,10.071337
-3.624299,3.0925784
43.857246,16.472893
2.4569757,9.527401
-11.015148,13.419506
27.128136,13.058158
-14.746695,6.188236
-9.137364,8.213454
-15.487222,7.0236974
-15.486399,7.0382814
13.71755,-2.6462967
-8.936539,8.027264
-9.903487,10.989063
-19.786634,-12.85463
-9.268146,5.698973
32.28352,9.241422
-12.403348,7.0480742
-11.139805,-3.804016
31.137249,61.509594
-11.546213,-18.937208
-17.391733,12.263763
-12.328003,6.9168267
0.5637953,11.641027
14.073071,-14.25744
2.649487,9.898304
2.150879,18.417412
32.149857,9.527087
0.71126044,12.240917
19.932499,3.490695
0.93736005,16.942625
3.294279,8.199953
23.539755,11.626791
5.3169823,-7.6385794
2.248589,9.933726
1.1779792,5.5865283
-23.75918,18.188831
-11.2946615,18.277788
-11.9014225,13.501635
15.305768,-13.95993
-25.732746,13.195455
-19.711641,4.226294
-20.903658,6.2335258
-4.529338,0.2417558
11.370793,-9.939576
-5.3768377,7.639864
-31.519962,9.5326
18.56698,-0.466568
-2.0806422,2.7846074
2.4900146,7.5559196
-6.0697246,8.770877
44.6522,36.9891
9.411816,-6.098509
-6.643887,20.174192
13.528336,-19.022669
-19.933115,6.3261747
-9.717649,-1.7020221
13.452986,-19.331926
8.297888,-5.4091444
12.822542,-4.8720765
2.050981,6.793375
-17.571915,5.427563
-17.684454,6.4037166
-19.706038,4.4150767
32.354996,9.316969
-6.3109,13.066282
4.778933,8.473924
-2.817462,14.599284
32.187805,9.446543
-7.058005,14.630172
-2.4890432,9.99783
-53.884266,9.947604
-11.571929,4.208432
28.470558,9.27558
-17.221672,6.054329
15.118908,-23.694712
-11.941586,4.2524495
-1.3528202,16.041964
16.922926,1.8270378
37.35714,14.069764
-29.76556,13.197737
31.209934,60.72926
-68.11887,-21.578695
5.043998,10.50742
-5.608948,5.363885
2.2633114,7.011456
30.280142,67.48286
-22.714891,-9.440525
32.108215,58.7429
13.474843,-13.221935
44.355648,16.877934
6.5058603,12.201119
44.990852,17.10162
-2.497272,4.907556
-11.158714,4.2651334
-40.80762,-7.867252
-75.69058,-11.694826
35.50528,14.335987
40.66827,-1.2067379
-30.503223,18.921566
-9.895075,2.4949243
-6.0009623,5.7235174
-12.827085,24.19263
1.9410999,5.929153
30.261211,67.49711
-29.592426,9.581761
0.7980313,6.826401
-33.67047,4.473234
-2.8941178,17.864662
-4.920753,-2.3947172
-33.547745,4.6129017
11.862819,-26.455654
-71.466644,-23.876593
-29.941584,13.423084
-39.15944,6.161964
-7.6301894,11.918204
-21.455027,-27.954048
-25.049297,-11.940504
-23.21531,-11.232351
-23.214872,-11.23091
13.390765,9.701923
-72.01493,16.48389
-10.580464,-39.539616
42.80961,-0.89953893
-4.6993976,0.15838963
41.468586,-1.2960658
-25.222815,-10.658102
-13.706389,4.471746
-6.135851,12.896417
-24.630066,-11.27987
44.786537,3.0559652
12.769811,9.88788
-41.359188,11.512343
-41.29351,11.521529
-25.356785,-10.790505
-19.631218,6.28948
-23.255405,-10.665291
-23.01296,-10.499682
-26.880716,-9.282005
-26.730095,-5.589663
42.379597,-0.73470646
-45.20773,30.95471
-19.266699,6.2408376
-24.677046,-10.334172
-65.63402,12.48066
-65.55289,-21.71056
-54.357105,8.858791
-19.486574,-12.521077
-24.906675,-11.63505
-24.646017,-9.609994
-10.602765,3.8943603
-26.376865,-10.095949
-20.620258,-11.559821
9.867111,-11.252018
10.671622,-26.636385
10.653134,-26.341728
12.656324,-33.057396
-23.707222,-12.150278
-18.220186,6.0461555
-22.354746,-10.272304
-67.95351,19.476763
-21.05847,-27.025955
-0.5553249,-1.6226857
-10.837567,3.219881
33.00435,14.475513
-25.07813,-11.98288
14.974501,-23.624063
12.789437,-26.470211
72.381744,29.03432
-23.913,-10.264202
72.53364,28.886726
42.96846,-0.5690447
-24.47244,-10.150367
42.233677,-0.5131582
-19.920876,-12.097016
-40.939045,-8.346881
-44.548683,30.995556
-20.165346,-11.952049
-23.122217,-10.174928
-18.615133,-12.774109
-20.662796,-11.61404
-23.29894,-10.254629
-21.401932,-11.152631
-19.819542,-12.202273
-26.775219,-5.6294217
-70.57385,-29.544632
13.586226,-18.139616
-0.6353311,18.84086
31.52721,8.706315
